"","aiddata_id","year","commitment_date","start_date","end_date","donor","donor_iso2","donor_iso3","umbrella","donor_project_id","crsid","financing_agency","donor_type","bi_multi","recipient","recipient_iso2","recipient_iso3","private_recipient","implementing_agency","channel_code","borrower","beneficiary","guarantor","other_involved_institutions","commitment_amount","commitment_amount_currency","commitment_amount_usd_nominal","commitment_amount_usd_constant","disbursement_amount","disbursement_amount_currency","disbursement_amount_usd_nominal","disbursement_amount_usd_constant","total_project_cost","total_project_cost_currency","total_project_cost_usd_nominal","total_project_cost_usd_constant","title","short_description","short_description_original_language","long_description","long_description_original_language","additional_info","additional_info_original_language","flow_type","crs_flow_name","number_repayments_per_year","repay_type","loan_term","grace_period","interest_rate","second_interest_rate","grant_element","cancelled","repay_date_first","repay_date_last","untied_amount_usd_nominal","partial_tied_amount_usd_nominal","tied_amount_usd_nominal","received_amount_usd_nominal","irtc_amount_usd_nominal","expert_commitment_amount_usd_nominal","expert_extended_amount_usd_nominal","export_credit_amount_usd_nominal","outstanding_amount_usd_nominal","arrears_principal_amount_usd_nominal","arrears_interest_amount_usd_nominal","future_ds_principal_amount_usd_nominal","future_ds_interest_amount_usd_nominal","region","location","source","language","biodiversity","climate","desertification","crs_purpose_code","crs_purpose_name","gender","trade","pdgg","ftc","sector_programme","sector","sector_code","associated_financing","initial_report","finance_t","environmental_impact_assessment","environment","investment_project","aiddata_purpose_code","aiddata_purpose_name","aiddata_activity_code","aiddata_activity_name","aiddata_feasibility_study","aiddata_technical_assistance","coalesced_purpose_code","coalesced_purpose_name","aiddata_is_conflict"
"155",96980877,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ29973","2010025587","AID","Bilateral",1,"Egypt","EG","EGY","","Transparency International",NA,"","","","",49222600,"USD",49222600,48729000,NA,"",NA,NA,NA,"",NA,NA,"Financial Sector Enabling Environment - Cash Transfer","FINANCIAL SECTOR ENABLING ENVIRONMENT - CASH TRANSFER","","Support the establishment of expert regulators and professional bodies that constantly improve laws, regulations, standards, and administrative practices that shape the sector. - Cash Transfer [through U.S. Government - U.S. Agency for International Devel","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",49.222624,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",0,0,0,24010,"Financial policy & admin. management",NA,0,0,NA,NA,"II.4. Banking & Financial Services",240,NA,1,110,"",1,"",24010,"Financial policy and administrative management","24010.02","Finance sector policy, planning and programs","f","f",24010,"Financial policy and administrative management","f"
"156",94875428,2010,"","2008-11-15 00:00:00","2011-03-30 00:00:00","Australia","AU","AUS","","09B343","2010007255","AusAID","Bilateral",1,"Philippines","PH","PHL","","",NA,"","","","",550358,"USD",550358,442668,NA,"",NA,NA,NA,"",NA,NA,"Promoting Transparent and Fair Elections in 2010","PROMOTING TRANSPARENT AND FAIR ELECTIONS IN 2010","","Initiative involves support for mainstreaming anti-corruption efforts within the whole program including support to projects of other development partners (such the World Bank's and DSWD Conditional Cash Transfers) and other GOP efforts.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.550357732526142,0,0,NA,0,NA,"0.0",NA,NA,NA,NA,NA,"","Far East Asia","","OECD CRS","English",0,0,0,15110,"Public sector policy and adm. management",0,0,0,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
"157",97645309,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ96339","2010044344","AID","Bilateral",1,"Pakistan","PK","PAK","","Pan-American Health Organisation",NA,"","","","",7.5e+07,"USD",7.5e+07,74247800,NA,"",NA,NA,NA,"",NA,NA,"Social Assistance - Cash Transfer","SOCIAL ASSISTANCE - CASH TRANSFER","","Cash or in-kind transfers to the poor or to those suffering from temporary shocks. Health services provided in-kind should be captured under the respective health element(s). - Cash Transfer [through U.S. Government - U.S. Agency for International Develop","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",75,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South & Central Asia","","OECD CRS","English",0,0,0,16010,"Social/welfare services",NA,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"158",95656852,2010,"","2010-06-01 00:00:00","2011-12-31 00:00:00","Norway","NO","NOR","","ZIB-10/0012","2010003929","MFA","Bilateral",1,"Zimbabwe","ZW","ZWE","","Zimbabwe Lawyers for Human Rights",NA,"","","","",827198,"USD",827198,764236,827198.279427579,"USD",827198.279427579,764235.859814922,NA,"",NA,NA,"SC - Schoolfeeding and cash transfer","SC - SCHOOLFEEDING AND CASH TRANSFER","","Cash transfer and schoolfeeding in Muzarabani and Chimanimani districts.","","","","ODA Grants","ODA Grants",NA,NA,"","","",0,100,"","","",0.827198279427579,0,0,NA,0,NA,"",0,0,0,0,0,"0.0","South of Sahara","","OECD CRS","English",0,0,0,72040,"Emergency food aid",0,0,0,NA,NA,"VIII.1. Emergency Response",720,NA,1,110,"",0,"",NA,"","","","","",72040,"Emergency food aid",""
"159",94825820,2010,"","2010-03-01 00:00:00","2020-03-31 00:00:00","United Kingdom","GB","GBR","","200625-104","2010000967","DFID","Bilateral",1,"Zambia","ZM","ZMB","","University college or other teaching institution research institute or think-tank",NA,"","","","",51278.8,"USD",51278.8,50205,51278.9189189189,"USD",51278.9189189189,50205.182193502,NA,"",NA,NA,"Zambia Social Protection Expansion Program_Financial Aid to Government of Republic of Zambia_ Ministry of Labour and Social Security","SOCIAL/WELFARE SERVICES","","To improve the standard of living of households receiving regular social cash transfers  To design a universal social pension scheme and prepare for its implementation by 2012","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0512787799227799,0,0,NA,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",0,0,0,NA,1,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"t",NA,"","","","","",16010,"Social/welfare services",""
"160",94741529,2010,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-105","2010000220","DFID","Bilateral",1,"Kenya","KE","KEN","","United Nations agency fund or commission (UN)",NA,"","","","",46645,"USD",46645,45668.3,26061.8996138996,"USD",26061.8996138996,25516.185715488,NA,"",NA,NA,"Accountable Grant to Help Age for Social Protection Secretariat Support","SOCIAL/WELFARE SERVICES","","To establish a government-led national system for long-term and guaranteed cash transfers to the poorest and most vulnerable 10% of households in Kenya.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0466450347490348,0,0,NA,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"161",40813686,2010,"2010-06-17 00:00:00","","2017-03-31 00:00:00","World Bank - International Development Association (IDA)","","","WORLD BANK","P117608","","","Multilateral",NA,"Yemen","YE","YEM","f","Yemen (Social Welfare Fund)",NA,"Yemen","","","",1e+07,"USD",1e+07,9906040,1e+06,"USD",1e+06,990604.218052197,1e+07,"USD",1e+07,9906042.18052197,"Social Welfare Fund Institutional Support Project","<br>","","The objectives of the Social Welfare Fund Institutional Support Project for Yemen, Republic of are to increase the share of poor households among the beneficiaries of the cash transfer program; and&nbsp; contribute in building the human capital of the Soc","","Environmental Impact Category: C<br>","","Grant","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",16010,"Social/ welfare services","16010.04|16010.02|16081.01|24040.02","Social security and other social schemes|Social legislation and administration|All social services education/training activities|Micro-credit operations","t","f",16010,"Social/ welfare services","f"
"162",40645282,2010,"2010-11-09 00:00:00","","","World Bank - International Bank for Reconstruction and Development (IBRD)","","","WORLD BANK","P122349","","","Multilateral",NA,"Mexico","MX","MEX","f","NATIONAL COORDINATION OF OPORTUNIDADES PROGRAM",NA,"Mexico","","","",1.25e+09,"USD",1.25e+09,1238260000,NA,"",NA,NA,9.9e+09,"USD",9.9e+09,9806981758.71675,"Additional Financing for the Support to Oportunidades","<br>","","The Additional Financing for the Support to Oportunidades Project will support Mexico's conditional cash transfer (CCT) program, Oportunidades, which currently serves about 5.6 million poor families. Additional financing is needed to support a scale-up of","","Environmental Impact Category: C<br>","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",51010,"General budget support","51010.03|51010.02","Support for implementation of macroeconomic reforms|Unearmarked contributions to the government budget","f","f",51010,"General budget support","f"
"163",40813402,2010,"2010-02-25 00:00:00","","2014-10-31 00:00:00","World Bank - International Development Association (IDA)","","","WORLD BANK","P116774","","","Multilateral",NA,"Bosnia-Herzegovina","BA","BIH","f","MINISTRIES OF FINANCE OF THE FEDERATION AND RS",NA,"GOVERNMENT OF BOSNIA AND HERZEGOVINA","","","",1.5e+07,"USD",1.5e+07,14859100,1610135,"USD",1610135,1595006.52263347,1.5e+07,"USD",1.5e+07,14859063.2707829,"Social Safety Nets &amp; Employment Support Project","<br>","","The objectives of the Social Safety Nets and Employment Support Project for Bosnia and Herzegovina are: (i) to support non-insurance cash transfers in reaching the eligible poor and disabled; (ii) to improve the efficiency and transparency of benefit admi","","Environmental Impact Category: C<br>","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",16010,"Social/ welfare services","16010.05|16010.04|16020.05|16010.03|16010.02","Support for vulnerable groups|Social security and other social schemes|Employment support programs|Institution capacity building, social welfare services|Social legislation and administration","f","f",16010,"Social/ welfare services","f"
"164",40811219,2010,"2010-05-20 00:00:00","","2016-06-30 00:00:00","World Bank - International Development Association (IDA)","","","WORLD BANK","P115247","","","Multilateral",NA,"Ghana","GH","GHA","f","",NA,"Ghana","","","",88600000,"USD",88600000,87767500,9717523,"USD",9717523,9626219.27281924,89100000,"USD",89100000,88262835.8284507,"Ghana---Social Opportunities Project","<br>","","The objectives of the Social Opportunities Project for Ghana are to improve targeting in social protection spending, increase access to conditional cash transfers nationwide, increase access to employment and cash-earning opportunities for the rural poor ","","Environmental Impact Category: B","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",16010,"Social/ welfare services","16010.02|16020.05|15140.03|16020.02|16020.04|43040.05|16010.01|51010.02","Social legislation and administration|Employment support programs|Systems of government|Employment policy and planning|Institution capacity building, employment|Rural infrastructure and services|Social/welfare services, activity unspecified or does not fi","f","t",16010,"Social/ welfare services","f"
"165",98146895,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","NED00036","2010053107","STATE","Bilateral",1,"Guatemala","GT","GTM","","University of the South Pacific",NA,"","","","",75000,"USD",75000,74247.8,75000,"USD",75000,74247.8389498243,NA,"",NA,NA,"National Endowment for Democracy Grant to Accion Ciudadana","NATIONAL ENDOWMENT FOR DEMOCRACY GRANT TO ACCION CIUDADANA","","To promote greater transparency and accountability in Guatemala's conditional cash transfer program. Acción Ciudadana will carry out a statistical evaluation of the database which contains information about participants in the Mi Familia Progresa program.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.075,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North & Central America","","OECD CRS","English",0,0,0,15150,"Democratic participation and civil society",NA,0,2,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15150,"Democratic participation and civil society",""
"166",95630781,2010,"","2009-02-18 00:00:00","2011-12-31 00:00:00","Norway","NO","NOR","","UGA-09/003","2009003880","MFA","Bilateral",1,"Uganda","UG","UGA","","Action Contre La Faim",NA,"","","","",1075360,"USD",1075360,993507,1075357.76325585,"USD",1075357.76325585,993506.617759399,NA,"",NA,NA,"IDP Return and Recovery Process in Lira","IDP RETURN AND RECOVERY PROCESS IN LIRA","","GoalTo support livelihood and broader economic recovery through cash transfer to households who have returned to their places of origin in Northern Uganda.PurposeTo strengthen returnee household livelihoods and food security in Otuke county of Lira distri","","","","ODA Grants","ODA Grants",NA,NA,"","","",0,100,"","","",1.07535776325585,NA,NA,NA,NA,NA,"",NA,0,0,0,0,"0.0","South of Sahara","","OECD CRS","English",0,0,0,15220,"Civilian peace-building, conflict prevention and resolution",0,0,2,NA,NA,"I.5.b. Conflict, Peace & Security",152,NA,3,110,"",0,"",NA,"","","","","",15220,"Civilian peace-building, conflict prevention and resolution",""
"167",94737066,2010,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-107","2010000744","DFID","Bilateral",1,"Kenya","KE","KEN","","University college or other teaching institution research institute or think-tank",NA,"","","","",10038600,"USD",10038600,9828410,10038610.03861,"USD",10038610.03861,9828410.12609554,NA,"",NA,NA,"World Bank Trust Fund for Orphans and Vulnerable Children","WORLD BANK TRUST FUND FOR ORPHANS AND VULNERABLE CHILDREN","","To establish a government-led national system for long-term and guaranteed cash transfers to the poorest and most vulnerable 10% of households in Kenya.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",10.03861003861,0,0,NA,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,1,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"168",94825411,2010,"","2010-03-01 00:00:00","2020-03-31 00:00:00","United Kingdom","GB","GBR","","200625-105","2010000968","DFID","Bilateral",1,"Zambia","ZM","ZMB","","University college or other teaching institution research institute or think-tank",NA,"","","","",217985,"USD",217985,213421,176638.254826255,"USD",176638.254826255,172939.600772717,NA,"",NA,NA,"Zambia Social Protection Expansion Program_Technical Assistance to Crown Agents for Procurement of Goods","SOCIAL/WELFARE SERVICES","","To improve the standard of living of households receiving regular social cash transfers  To design a universal social pension scheme and prepare for its implementation by 2012","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.217985127413127,0,0,NA,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",0,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"t",NA,"","","","","",16010,"Social/welfare services",""
"169",95092645,2010,"","2010-01-01 00:00:00","2012-12-31 00:00:00","Norway","NO","NOR","","QZA-09/122-17","2010002214","NORAD","Bilateral",3,"Bilateral, unspecified","","","","Flyktninghjelpen",NA,"","","","",330879,"USD",330879,305694,330879.311771031,"USD",330879.311771031,305694.343925969,NA,"",NA,NA,"Programme Development (HLP & cash vouchers)","PROGRAMME DEVELOPMENT (HLP & CASH VOUCHERS)","","To further development NRC's expertise within Housing, Land and Property issues as well as within cash transfers/vouchers as part of food security programmes","","","","ODA Grants","ODA Grants",NA,NA,"","","",0,100,"","","",0.330879311771031,0,0,NA,0,NA,"",0,0,0,0,0,"0.0","Unspecified","","OECD CRS","English",0,0,0,99810,"Sectors not specified",1,0,2,NA,NA,"XII. Unallocated / Unspecified",998,NA,1,110,"",0,"",NA,"","","","","",99810,"Sectors not specified",""
"170",94825596,2010,"","2010-03-01 00:00:00","2020-03-31 00:00:00","United Kingdom","GB","GBR","","200625-106","2010000969","DFID","Bilateral",1,"Zambia","ZM","ZMB","","University college or other teaching institution research institute or think-tank",NA,"","","","",1093750,"USD",1093750,1070850,1093751.35135135,"USD",1093751.35135135,1070849.1330679,NA,"",NA,NA,"Zambia Social Protection Expansion Program_Technical Assistance to UNICEF for Procurement of Services","ZAMBIA SOCIAL PROTECTION EXPANSION PROGRAM_TECHNICAL ASSISTANCE TO UNICEF FOR PROCUREMENT OF SERVICES","","To improve the standard of living of households receiving regular social cash transfers  To design a universal social pension scheme and prepare for its implementation by 2012","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",1.09375133590734,0,0,NA,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",0,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"t",NA,"","","","","",16010,"Social/welfare services",""
"171",96732627,2010,"","2008-01-01 00:00:00","2012-12-31 00:00:00","Netherlands","NL","NLD","","17224","2008000030","MFA","Bilateral",1,"Mozambique","MZ","MOZ","","ORAM",NA,"","","","",29466.1,"USD",29466.1,30485.3,1732856.026,"USD",1732856.026,1792790.33351423,NA,"",NA,NA,"INAS","INAS","","support to government cash transfer program","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.029466146,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16064,"Social mitigation of hiv/aids",0,NA,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16064,"Social mitigation of hiv/aids",""
"172",94825737,2010,"","2010-03-01 00:00:00","2020-03-31 00:00:00","United Kingdom","GB","GBR","","200625-103","2010000966","DFID","Bilateral",1,"Zambia","ZM","ZMB","","University college or other teaching institution research institute or think-tank",NA,"","","","",2277050,"USD",2277050,2229370,2258163.75289575,"USD",2258163.75289575,2210879.73434374,NA,"",NA,NA,"Zambia Social Protection Expansion Program_Financial Aid to Government of Republic of Zambia_ Ministry of Community Development and Social Services","ZAMBIA SOCIAL PROTECTION EXPANSION PROGRAM_FINANCIAL AID TO GOVERNMENT OF REPUBLIC OF ZAMBIA_ MINISTRY OF COMMUNITY DEVELOPMENT AND SOCIAL SERVICES","","To improve the standard of living of households receiving regular social cash transfers  To design a universal social pension scheme and prepare for its implementation by 2012","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",2.27704555984556,0,0,NA,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",0,0,0,NA,1,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"t",NA,"","","","","",16010,"Social/welfare services",""
"173",94737213,2010,"","2007-07-26 00:00:00","2017-07-26 00:00:00","United Kingdom","GB","GBR","","103548-110","2010000745","DFID","Bilateral",1,"Kenya","KE","KEN","","University college or other teaching institution research institute or think-tank",NA,"","","","",190692,"USD",190692,186699,190691.891891892,"USD",190691.891891892,186698.966692215,NA,"",NA,NA,"ECONOMIC POLICY RESEARCH INSTITUTE - Social Protection Training Programmes","SOCIAL/WELFARE SERVICES","","To establish a government-led national system for long-term and guaranteed cash transfers to the poorest and most vulnerable 10% of households in Kenya.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.190691891891892,0,0,NA,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",2,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"174",96779039,2010,"","2010-10-01 00:00:00","2013-12-31 00:00:00","Netherlands","NL","NLD","","22009","2010902471","MFA","Bilateral",1,"Yemen","YE","YEM","","MOPIC",NA,"","","","",5501930,"USD",5501930,5692230,3044700,"USD",3044700,3150007.06726386,NA,"",NA,NA,"SWF- Cash Transfers","SWF- CASH TRANSFERS","","provide in sustainable manner direct cash transfers to 30.000 poor households in selected areas","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",5.50193045,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",0,0,0,15110,"Public sector policy and adm. management",1,NA,0,NA,1,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
"175",94825985,2010,"","2010-03-01 00:00:00","2020-03-31 00:00:00","United Kingdom","GB","GBR","","200625-101","2009001537","DFID","Bilateral",1,"Zambia","ZM","ZMB","","University college or other teaching institution research institute or think-tank",NA,"","","","",247912,"USD",247912,242721,14111.5675675676,"USD",14111.5675675676,13816.0834062408,NA,"",NA,NA,"Zambia Social Protection Expansion Program_Technical Assistance for Procurement of General Services","SOCIAL/WELFARE SERVICES","","To improve the standard of living of households receiving regular social cash transfers  To design a universal social pension scheme and prepare for its implementation by 2012","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.247911969111969,NA,NA,NA,0.247911969111969,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",0,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,3,110,"",0,"t",NA,"","","","","",16010,"Social/welfare services",""
"176",95888667,2010,"","2010-01-01 00:00:00","2012-11-28 00:00:00","Sweden","SE","SWE","","5204028401","2010003182","Sida","Bilateral",1,"Benin","BJ","BEN","","WFP",NA,"","","","",971925,"USD",971925,907219,971925.245064008,"USD",971925.245064008,907218.663192071,NA,"",NA,NA,"WFP Benin Flash 201 Unicef Benin Flash 201","WFP BENIN FLASH 201 UNICEF BENIN FLASH 201","","Support to people who lost their harvest in the floods of 2010 in Benin. Through cash transfers and cash for work, the beneficiaries will have funds to purchase food and opportunities to rehabilitate their lands.","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.971925245064008,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,1,0,72010,"Emergency/distress relief",0,NA,0,NA,NA,"VIII.1. Emergency Response",720,NA,1,110,"",1,"",NA,"","","","","",72010,"Emergency/distress relief",""
"177",97554160,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ17829","2010017311","AID","Bilateral",1,"Mali","ML","MLI","","Food and Agricultural Organisation",NA,"","","","",1950000,"USD",1950000,1930440,NA,"",NA,NA,NA,"",NA,NA,"Agricultural Sector Productivity - Agricultural Safety Nets and Livelihood Services","AGRICULTURAL SECTOR PRODUCTIVITY - AGRICULTURAL SAFETY NETS AND LIVELIHOOD SERVICES","","GFSI: Agricultural Sector Productivity - Support risk management and economic diversification, transfer and adaptation of proven technologies and human organization innovations to increase market access, food or cash transfers in exchange for public works","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",1.95,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,31191,"Agricultural services",NA,0,0,NA,NA,"III.1.a. Agriculture",311,NA,1,110,"",0,"",NA,"","","","","",31191,"Agricultural services",""
"178",95154921,2010,"","","","United Nations Development Programme (UNDP)","","","","75368","2010001585","no value","Multilateral",4,"Burundi","BI","BDI","","",NA,"","","","",68024,"USD",68024,67384.9,68024.03,"USD",68024.03,67384.8910469092,NA,"",NA,NA,"HACT BURUNDI","HACT BURUNDI","","HARMONIZED APPROACH FOR CASH TRANSFERT  Focus Area: Poverty reduction & MDG achievement.  Result Area: Promoting inclusive growth, gender equality and MDG achievement.  Special Outcome: MDG-based national development strategies promote growth and employme","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,15110,"Public sector policy and adm. management",NA,NA,NA,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,3,110,"",NA,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
"179",40625341,2010,"2010-05-10 00:00:00","","2013-03-31 00:00:00","World Bank - Managed Trust Funds","","","WORLD BANK","P121563","","","Multilateral",NA,"Jamaica","JM","JAM","f","Jamaica (Ministry of Labour and Social Security)",NA,"JAMAICA","","","",2496720,"USD",2496720,2473260,NA,"",NA,NA,2500000,"USD",2500000,2476510.54513049,"Jamaica Cnditional Cash Transfer Program","<br>","","<br>","","<br>","","","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"f",NA,"f",51010,"General budget support","51010.02","Unearmarked contributions to the government budget","f","f",51010,"General budget support","f"
"180",97503149,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ30165","2010025743","AID","Bilateral",1,"Kosovo","","","","International Development Association",NA,"","","","",2.5e+07,"USD",2.5e+07,24749300,2.5e+07,"USD",2.5e+07,24749279.6499414,NA,"",NA,NA,"Fiscal policy - Cash Transfer","FISCAL POLICY - CASH TRANSFER","","Encourage and help countries to apply sustainable and efficient fiscal policies, which consist of establishing revenue and expenditure structures and develop management techniques that allow a government to manage the economy through the expansion and con","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",25,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Europe","","OECD CRS","English",0,0,0,15111,"Public finance management",NA,0,2,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15111,"Public finance management",""
"181",96779039,2010,"","2010-10-01 00:00:00","2013-12-31 00:00:00","Netherlands","NL","NLD","","22009","2010902471","MFA","Bilateral",1,"Yemen","YE","YEM","","MOPIC",NA,"","","","",5501930,"USD",5501930,5692230,3044700,"USD",3044700,3150007.06726386,NA,"",NA,NA,"SWF- Cash Transfers","SWF- CASH TRANSFERS","","provide in sustainable manner direct cash transfers to 30.000 poor households in selected areas","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",5.50193045,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",0,0,0,15110,"Public sector policy and adm. management",1,NA,0,NA,1,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
"182",96980911,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ30074","2010025672","AID","Bilateral",1,"Egypt","EG","EGY","","Transparency International",NA,"","","","",34377400,"USD",34377400,34032600,NA,"",NA,NA,NA,"",NA,NA,"Financial Services - Cash Transfer","FINANCIAL SERVICES - CASH TRANSFER","","Advance the capacity of all public and private institutions to adopt modern management practices, strengthen their professionalism, and improve their systems, including providing equal access to both men and women. - Cash Transfer [through U.S. Government","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",34.377376,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",0,0,0,24010,"Financial policy & admin. management",NA,0,0,NA,NA,"II.4. Banking & Financial Services",240,NA,1,110,"",0,"",25010,"Business support services and institutions","25010.07","Public-private sector networking","f","f",25010,"Business support services and institutions","f"
